familyid,CT00
000106632721,240020
000105822909,240010
000106632103,240020
000106328230,900806
000106470209,535200
000106569061,535102
000106588404,535200
000106214725,535102
000105860170,535102
000105953449,540800
000105991783,239700
000106297122,128702
000106363319,238400
000106252917,535102
000105881308,535102
000052453713,535400
000106636351,535400
000106308362,240020
000105862928,239700
000106589007,240020
000106216387,240020
000106413556,240020
000106524709,240020
000105974211,238000
000106050222,240020
000106071743,240020
000105992006,535200
000106107872,535200
000106149047,600100
000105828905,242000
000105848938,533801
000106430002,535200
000040009876,535200
000105975445,535200
000106432402,532800
000106636568,535102
000106652021,535102
000105791736,910000
000106473236,536101
000106632653,535200
000106302748,240020
000106217655,240020
000106109861,240020
000106296605,240020
000106632048,240020
000105847924,240020
000106523101,240020
000106434103,240020
000105802141,240020
000106504726,240020
000054474653,240020
000106233341,240020
000105974910,240020
000106308011,240020
000106457998,240020
000105970479,240020
000106056579,535200
000106301564,552100
000105807439,535200
000105861278,535200
000106434048,535200
000106126901,535200
000106347694,535200
000106071840,535200
000106104581,242300
000106494037,535200
000105796545,206010
000106127402,240020
000106504470,240020
000105808286,240020
000106071976,240020
000106278467,240020
000106253162,240020
000105973100,240020
000106523041,535200
000105805717,535200
000105820622,535200
000105843695,535200
000106255999,570301
000106056260,229300
000106320944,535400
000106692037,535200
000106545788,535200
000106456366,535200
000106452281,240020
000106185232,240020
000105807387,240020
000105916915,240020
000105864373,240020
000106058898,240020
000106168972,240020
000105846407,240020
000106321039,240020
000106255627,240020
000105910532,600601
000105799535,240020
000106454364,240020
000049567680,218210
000106459275,535200
000042374064,535200
000105808281,535200
000106125968,535200
000106347160,535200
000105841902,535200
000106412157,535200
000106569799,535200
000106561686,535200
000105915639,535200
000106678788,242300
000106348519,242200
000106304923,535400
000106527362,240700
000106651826,236100
000106560313,240020
000033331991,240700
000080570233,240700
000106341229,240900
000106161899,240020
000106014338,240700
000106635300,240020
000106145653,541200
000106212464,240700
000106076890,240700
000106387414,240700
000106677460,240700
000106432766,240700
000106651279,240700
000053314189,240700
000098186469,240700
000106012069,240700
000106561615,240700
000106416096,240700
000106296626,240700
000106389725,240700
000106053990,242300
000106341156,240700
000105915265,240700
000105846253,240700
000106165602,240700
000106165212,430001
000106475364,291210
000106568667,240700
000106108611,240700
000106123819,242200
000105912916,535200
000106257179,535200
000106237691,535200
000105913336,535200
000106456125,242300
000105777482,240700
000106279984,240700
000105932096,240700
000106413098,240700
000106656334,240700
000106458371,240700
000077958677,240700
000106293610,242100
000106278221,242100
000106459445,240500
000106059784,242100
000106253691,242100
000106274887,240700
000106414094,238000
000106415079,242100
000105881845,242100
000106674543,242100
000106107990,242100
000106324838,242100
000106070161,240700
000106164185,240700
000105938741,240700
000106690548,240700
000105803587,240700
000105885810,910301
000106077223,543322
000106671215,240700
000105796118,535200
000106437428,535200
000106074393,535200
000106070807,403325
000106104272,535200
000026593401,535200
000106360112,535200
000106547560,535200
000106637551,242300
000105821199,134800
000106455828,240600
000106348187,241110
000106273315,241110
000106411106,239200
000106291090,240500
000106473820,240500
000105996437,240500
000058928987,240500
000096610252,239200
000105823874,239200
000106296655,239500
000106279971,239500
000106212435,240020
000106052902,553601
000106616860,239200
000106270309,239200
000106291498,238400
000106470563,403406
000106106520,240010
000106213009,240200
000106587893,240500
000106477832,240500
000106297054,239200
000106589785,239200
000105846428,240500
000106032979,240500
000105886081,240500
000106291228,240500
000106306132,240600
000106364048,240600
000085418186,240600
000106161640,240600
000106650443,240600
000105860293,600802
000106548375,240500
000106417500,600202
000106341059,240600
000106294700,555102
000106347720,240600
000105912042,240600
000106459000,240600
000106036923,240500
000106340702,240500
000106617390,602900
000105971072,240500
000106548448,240500
000106459181,240500
000106324998,240600
000106095144,240600
000106455881,240800
000106457163,240600
000105843289,550800
000106213724,240600
000106414413,240600
000106125251,240500
000106294548,240500
000106101910,240500
000106361422,241110
000105916185,241110
000106582929,241110
000106633311,600801
000003186667,291110
000106589400,237900
000106419840,234900
000106549910,601501
000106615181,241110
000105999927,240500
000106308079,241110
000105959869,602800
000106493874,240500
000106255795,600100
000106586449,241110
000106276449,241110
000003810402,540000
000106653682,241110
000106166166,241110
000105887765,240800
000106436427,240800
000106272047,241110
000106320203,241110
000059844562,540902
000106104507,601302
000106472374,240020
000106187027,241110
000106635059,241110
000106124336,241110
000106581575,241110
000106291299,240800
000106093231,240800
000106417592,240800
000106120549,910204
000106144712,240800
000106631408,600502
000106304708,241110
000105794491,241110
000105996416,543000
000106071316,241000
000106279175,241200
000106451112,241110
000106490143,241110
000106544546,241110
000106070894,241110
000105959131,241110
000106364433,241110
000106453350,241110
000105660432,910703
000106304177,240800
000106692045,240800
000105868487,240800
000105807997,240800
000106473252,241110
000106526094,241110
000106128327,241110
000106473464,543100
000106292842,241110
000106104879,239200
000106250300,239200
000105974863,239200
000106058623,535701
000106016071,239200
000105952493,239200
000106298877,239200
000105827823,540600
000106059768,408601
000090540613,239200
000106303671,239200
000106019003,239200
000106612094,239200
000106121011,239200
000105795390,239200
000106122957,239200
000106035477,239200
000105863479,239200
000003582471,239200
000105862923,239200
000106321199,239200
000106472955,239200
000007639123,239200
000106145297,228100
000106653815,237100
000080113840,237100
000106328293,239700
000106432627,239200
000106098396,239200
000105791422,239200
000079598906,239200
000105809122,239200
000106324671,239200
000106098244,239200
000106213766,239200
000106341766,239200
000105934187,239200
000106417945,239200
000106678152,532900
000106329794,239200
000105956808,239200
000106254820,239200
000090812065,239200
000106293055,551500
000106215954,239200
000001308322,237100
000106251916,239200
000106144571,239200
000106127965,239200
000106673539,239200
000106327019,239200
000106453834,239200
000000064097,239200
000106308985,239200
000105863791,600100
000105994024,554516
000106472256,237600
000094986190,237600
000106187860,219700
000106019529,237600
000105933238,237100
000105882493,239320
000106527943,239320
000106478650,402301
000106360764,239320
000094094324,239320
000105955022,239320
000106674894,239330
000106184401,554202
000105849696,239330
000078852442,239330
000106365502,237800
000105803692,239330
000106256005,239310
000106329561,239310
000106657979,237600
000106277623,237600
000105868505,239320
000106475877,239320
000106122363,239330
000106476006,239330
000106653205,239330
000106618456,239330
000098839883,239330
000105847576,206010
000085568535,239330
000105954398,239330
000106638861,239310
000106102047,239310
000106525572,239310
000106452663,600902
000106326694,237600
000106389385,237600
000106474177,237600
000106257475,237600
000106459186,239320
000106296574,239310
000106320004,239320
000041142810,239320
000106141395,239320
000105990326,239320
000106450310,239320
000106471213,243100
000106381285,239330
000106168058,239330
000106303566,239310
000105993552,239310
000027615351,239310
000106456706,239310
000106058660,207400
000105849670,237600
000106079623,237600
000106100896,237600
000106659531,239320
000105935206,239320
000106121430,239320
000106141950,239320
000007788144,239320
000106634074,239320
000106490813,239320
000106655503,239320
000105802772,239330
000092548297,239330
000106298665,239310
000106526777,291120
000106419418,237600
000106528960,232800
000106015868,533000
000106389636,239700
000106257027,239700
000105933974,554514
000005568229,238320
000106329469,541002
000106384152,239700
000106474444,239700
000106324061,910601
000106326437,239700
000106071926,239800
000106632441,239800
000105868076,239800
000106144636,239800
000106675528,239800
000105849751,239800
000083655719,910710
000106326796,239700
000106211879,240200
000106181908,240200
000106418962,240200
000106505374,240010
000106075661,240200
000106619436,240200
000106126799,240200
000106671537,540902
000106618430,222000
000106237557,240010
000105991327,238000
000106236310,240200
000106253175,240200
000105863393,408102
000106416198,503402
000106348019,240200
000105843886,240200
000105793291,240200
000106304847,910710
000101644898,240200
000106071277,240200
000106256351,535101
000106012344,240010
000027584549,240200
000105867091,240200
000105805429,240200
000105847908,240020
000106541467,240200
000106033043,240020
000106567373,240200
000105912089,600201
000106473338,240200
000106635512,910602
000106292091,240200
000106548236,240200
000106256990,240200
000106273970,240200
000105795777,240200
000106142786,240020
000106211159,240020
000105790141,240020
000106450637,240020
000106077697,240020
000106650480,240020
000106233354,239700
000106541108,240200
000106522621,240200
000106095047,240200
000106165092,240200
000106491597,240020
000106674137,240200
000105809266,920019
000105800364,240200
000106256241,240020
000001258101,602700
000105999817,240020
000106320965,240020
000047546672,240020
000106653255,240020
000079489310,240200
000087019439,240200
000106259197,240200
000106343213,240200
000106639862,240200
000106271643,240200
000106360138,240200
000106300770,240020
000105808231,236100
000106122347,240020
000048666588,240020
000106586729,240020
000106568379,240200
000106451861,240200
000106386390,240200
000106103006,240200
000105939234,240200
000106167662,240200
000106347945,240500
000105847775,201700
000106470047,240500
000106011199,240020
000106097390,240020
000106581287,240020
000106472434,540800
